"Date","Open","High","Low","Close","Volume","Market.Cap"
2017-09-08,4.62094800177898,4.50729783593717,4.15613026163831,4.14806142165486,5.21707484439825,4.63022083447773
2017-09-07,4.6019120726187,4.50045315769671,4.66809801528917,4.5866636472934,3.42999044300926,4.61070037884318
2017-09-06,4.3493473570745,4.45705376328279,4.5269393464104,4.58340187340619,4.11345990914362,4.36057326145903
2017-09-05,4.17312836241346,4.23952851067786,4.06131503930532,4.32270814087687,5.21098063760359,4.18577580935066
2017-09-04,4.60487084063425,4.42763083433639,4.19699910406599,4.15699584578072,5.81489148626805,4.61144516366935
2017-09-03,4.597313505462,4.56825681597133,4.57737951918389,4.56666755520221,3.6148410922566,4.6033731147914
2017-09-02,4.97298198261702,4.86795266054017,4.64092183439731,4.56171580426474,5.26142480822918,4.97355954615462
2017-09-01,4.73573394165934,4.77259802391176,4.8984004626842,4.93190350442106,5.00459155886283,4.73861894603558
2017-08-31,4.56204594132485,4.59348795371343,4.73953852341006,4.70899198608532,3.63934314286249,4.56653109205671
2017-08-30,4.57959654517612,4.46769976450579,4.64359147280996,4.54579692953256,3.62456677844259,4.5831504334636
2017-08-29,4.36434320139427,4.46673507831083,4.49684747748261,4.562011254798,4.76875410413832,4.37015615955579
2017-08-28,4.35868708261756,4.21206940719977,4.3400031451194,4.32995258795246,3.66939676541146,4.36406311035882
2017-08-27,4.3119290418899,4.22660860628102,4.45398563310631,4.33021258442173,2.78892997758288,4.3173402755969
2017-08-26,4.34396453815465,4.18376046112136,4.39521668058462,4.29419125540639,2.73497955099325,4.34854321321914
2017-08-25,4.29733720605418,4.27152393614417,4.44175696682904,4.31688185636094,3.18653522979144,4.30215375833179
2017-08-24,4.0653650405941,4.18044148123631,4.22389232789108,4.27324972160876,3.83306378487602,4.07295864115752
2017-08-23,4.00762747518223,4.04192862174271,4.16010396305436,4.05679084291948,4.52611284319786,4.01543997301051
2017-08-22,3.8998998011703,3.89605428783279,3.66329286619787,3.99651893413397,7.43634703449831,3.90890027692368
2017-08-21,4.00937421774563,3.8735219745647,4.04961537971811,3.87978051943137,5.42578055654383,4.01644011263423
2017-08-20,4.12680997797726,3.97360816729222,4.14960994662125,3.98132095870296,3.98337363876327,4.13174699010343
2017-08-19,4.06554327963118,4.02755020369396,4.02740940121661,4.10663925689149,5.7908694588001,4.07077393900074
2017-08-18,4.28726075915785,4.17325227221193,4.08258602923833,4.06754524233022,5.71967994038724,4.28877600421596
2017-08-17,4.35867520001509,4.30482857858935,4.36346397669966,4.26971613323095,4.90917130726987,4.35847367756811
2017-08-16,4.13991648850397,4.18599991121681,4.05677542375571,4.32282632109017,4.32204039786191,4.14238677333447
2017-08-15,4.29040964881295,4.27183401384969,3.94821832996224,4.0927294457855,6.37989959018858,4.2901237100919
2017-08-14,3.98040443291868,4.12157265462457,4.0503043186633,4.26196351123814,4.72077266091605,3.98418028987771
2017-08-13,3.75931673132304,3.98750424224349,3.88869892608953,3.96430300798705,6.17336441744931,3.7658377515991
2017-08-12,3.4867179480109,3.69066800318115,3.58839536086983,3.74147421580063,4.21257425184155,3.49686403151837
2017-08-11,3.15779562898107,3.3803606104677,3.29119202090353,3.46482615447515,3.79850211894472,3.17241448167099
2017-08-10,3.11979506627534,3.12050400887898,3.22641945757368,3.14651956795968,2.74228425091835,3.13458650569022
2017-08-09,3.21314479129605,3.0852585096844,3.13808764281426,3.10065382717604,2.64596656476316,3.22610282785482
2017-08-08,3.15351789209112,3.1565648975955,3.25884879792268,3.19220803842336,3.23827337583233,3.16690307395731
2017-08-07,2.96643819877059,3.05645573614904,3.0559316735993,3.14375415096835,2.67376616562095,2.98226736895463
2017-08-06,3.01970790565296,2.93657050770583,3.02481869873488,2.94875679901523,1.88642386655174,3.03430300214325
2017-08-05,2.59195798186278,2.93280363780168,2.67940193508582,2.99481162814016,3.64095017684601,2.61277607009584
2017-08-04,2.48418277744096,2.48413268226767,2.51810410454115,2.57288463059894,1.67164481818272,2.50623637400901
2017-08-03,2.36848187717025,2.38534422215956,2.44603616988089,2.46515154815018,1.25982044580569,2.39205022037348
2017-08-02,2.38935960971371,2.32702664480209,2.42567556355403,2.35399123951558,1.86538633076746,2.41222324937953
2017-08-01,2.56067108955378,2.50942124180709,2.44661438649561,2.36296111770542,2.3448250927083,2.58040275631819
2017-07-31,2.43226768724041,2.47298136922827,2.48967307057053,2.54859859676478,1.37623231792625,2.45371840398059
2017-07-30,2.38610377663635,2.32243290101655,2.39646947327007,2.40895685672369,1.05350650112129,2.40796024289829
2017-07-29,2.48428972086321,2.38011883860351,2.45545987045272,2.37264007717509,1.25762694877104,2.50414388330691
2017-07-28,2.33303607399602,2.48197362268847,2.43938052757102,2.47020966127963,2.46051066895059,2.35502377472945
2017-07-27,2.16546761393465,2.24754339295273,2.25436351334165,2.30803095456129,1.22706825839868,2.18990143217251
2017-07-26,2.21188105919062,2.15272852121912,2.15773982627752,2.1398250569644,1.53657882951058,2.23519144279264
2017-07-25,2.42544707342143,2.33340046430453,2.19484410946894,2.19540521128171,2.62745436809585,2.44480226563298
2017-07-24,2.39597821929066,2.34394310629236,2.46332115591668,2.40621507577502,1.38854386788572,2.4154009979712
2017-07-23,2.48557304193019,2.40701520846787,2.40765242864838,2.37730819560064,1.81924149781208,2.50303734585088
2017-07-22,2.319846385252,2.44174391148657,2.41229046404731,2.47152146164732,2.0369006850087,2.3397876051426
2017-07-21,2.52158921002309,2.41416996441385,2.36817376659226,2.30328010998644,2.68873036518179,2.53764501410705
2017-07-20,1.84603949428002,2.48570603951422,1.93517563953481,2.48036134160252,4.27449723663515,1.873566490336
2017-07-19,1.90924305682905,1.90743408743057,1.92329144273013,1.83726007486116,2.17875795755406,1.93534816496425
2017-07-18,1.80282246908904,1.89645503978312,1.80585195753606,1.89097298180824,2.73673267897527,1.8304824614391
2017-07-17,1.44527496070396,1.71601278388698,1.52024985730766,1.78405534283128,2.08830490191016,1.47905751450662
2017-07-16,1.51581008897826,1.51880336317361,1.41003192855701,1.43118104392413,2.04888039288586,1.5480458689767
2017-07-15,1.79878238424853,1.71675926725213,1.59134589595594,1.51277266318984,1.65387978796489,1.82565199985221
2017-07-14,1.95381469870184,1.86847914012916,1.82855003528413,1.78988162734721,1.42199730648554,1.97757391801384
2017-07-13,2.0038523377118,1.93964771572669,2.0224494409141,1.93708690103982,1.32446286602854,2.0263679639114
2017-07-12,1.9207572986245,1.93791357744765,1.94163444214604,1.98546988036685,1.91226163371536,1.94443453984356
2017-07-11,1.98387768295622,1.92615359335666,1.96829391882901,1.9133208601442,2.35544821345651,2.00602469837365
2017-07-10,2.14947363100722,2.06820363556512,1.9982135530205,1.95441212031032,1.89930100899112,2.16808987654887
2017-07-09,2.20574963631502,2.18112934217324,2.23990809797364,2.12681341547953,0.681828759532589,2.22300534439869
2017-07-08,2.14355609497612,2.10745717621259,2.20880742559038,2.18933074831784,1.1106647345066,2.16161379515558
2017-07-07,2.24850324000959,2.50343789052642,2.21687785323413,2.1270734119488,1.49485438353844,2.26421677144692
2017-07-06,2.24792099248846,2.15957319945958,2.31876700223657,2.23331742370992,1.17041091872252,2.26330884327787
2017-07-05,2.24170639139556,2.16638342462165,2.26569409849394,2.22555298369579,1.54526516125008,2.25688241420632
2017-07-04,2.19195393484493,2.17665044198233,2.29128325931561,2.22513935294922,1.63699132173807,2.20773370886773
2017-07-03,2.11775896500922,2.13462917070408,2.19424128789189,2.18072722878924,1.59231995111043,2.13462421169284
2017-07-02,2.04389670804273,2.04192742111182,2.08889514168229,2.11266724394694,1.25762903582816,2.06179844207077
2017-07-01,2.11067693393586,2.04306437269874,2.11890089324193,2.02767203453804,1.2078882034525,2.12689263587828
2017-06-30,2.16609739186567,2.09357258562078,2.19173158173438,2.08237765527688,1.37560202667557,2.18086470961494
2017-06-29,2.19974892206662,2.12754332091488,2.23116103386585,2.1514894440176,1.56282357281289,2.21357849645599
2017-06-28,2.18248350067468,2.14494212550262,2.19910076795177,2.19340796567685,2.05096745000732,2.19629948848877
2017-06-27,2.09386305143786,2.08576322118536,2.01280429568132,2.16700650602454,2.68943996460309,2.10913838426008
2017-06-26,2.22709079035489,2.15788499861839,2.06607403912258,2.0795531481789,3.05152350460446,2.23937642419685
2017-06-25,2.24691097127833,2.2348416913857,2.28238856543384,2.21068591286203,2.00344515935177,2.25851384763508
2017-06-24,2.40289389392941,2.32175532380818,2.32061237441121,2.23350651205121,1.63121852174012,2.41095356858063
2017-06-23,2.36584393942145,2.33005851570055,2.47215433739262,2.39445614455118,1.5864908005702,2.37428178237764
2017-06-22,2.34646341478947,2.28247881444179,2.39340615546017,2.34777496029574,1.87162663156062,2.35497412240771
2017-06-21,2.36832740333811,2.33791381757383,2.4155998314805,2.32849976750571,2.97492850824703,2.37604798639399
2017-06-20,2.22791068992547,2.32808320587277,2.32876891942312,2.36713287923508,3.44996357966159,2.23824151398554
2017-06-19,2.17773045968584,2.21255054966636,2.27858709875409,2.21091045526731,2.59980086123656,2.18877361515002
2017-06-18,2.30406628916907,2.21168922270657,2.23835798534694,2.16209020915105,2.04009388240453,2.31210288917543
2017-06-17,2.1361175858286,2.23820660870861,2.19976510193464,2.28924030064581,2.78277315907459,2.14739195157009
2017-06-16,2.08331130044264,2.07137331877715,2.07697403743412,2.1269552317355,2.0745929366222,2.09539178432558
2017-06-15,2.11897099046138,2.06538996749648,1.86513761426665,2.06316155259351,3.8090834985505,2.12994980026
2017-06-14,2.37717994217982,2.35493363829927,2.11116263258961,2.11254906373363,3.12098076560651,2.3822545266121
2017-06-13,2.33443822108772,2.35747168174078,2.40327274535391,2.36149568306044,3.29762928036653,2.34010679863953
2017-06-12,2.65801336900511,2.59659901449724,2.24110143864657,2.29367205864475,4.94291902092381,2.6562573175667
2017-06-11,2.64516827573279,2.59584104677262,2.63720442469239,2.64641635931726,3.2375220352686,2.64331224796893
2017-06-10,2.50938577728425,2.54346088325796,2.52158570671064,2.63412561713355,3.79370188756537,2.51015181423804
2017-06-09,2.48478879016703,2.48686595982007,2.58195398178368,2.48770033284876,2.39549883961725,2.48572996512839
2017-06-08,2.38146956167224,2.38762960969287,2.4285789491088,2.46620335204859,2.25403810792497,2.38429736499246
2017-06-07,2.55838962987914,2.44973702567342,2.46500659583618,2.3793881673548,2.74771059943413,2.55685336943349
2017-06-06,2.3462376453425,2.59964236975516,2.45304858414452,2.53425151886957,3.94129856719472,2.34910805525299
2017-06-05,2.13420448683059,2.24006707494176,2.23084116935557,2.32579344062102,2.43799132261009,2.14148332528245
2017-06-04,2.17625701697931,2.1241669192325,2.1598804580001,2.11897806733742,2.40837598205663,2.1822195086797
2017-06-03,2.11200778541273,2.11959614416589,2.12424017006722,2.12316164688841,2.74195032177891,2.11901210309849
2017-06-02,2.00543272384059,2.01237816421131,2.06242020221679,2.09148934972269,2.32887997630037,2.01456489771376
2017-06-01,1.86795101323855,1.96625697660445,1.95786141480171,1.99615337164962,3.03044422767775,1.8799078011417
2017-05-31,1.74777037183586,1.80856523680622,1.78223119370067,1.85259986654813,2.80431158856801,1.76219633266228
2017-05-30,1.82877407288808,1.79809150097518,1.75639598325572,1.72149073790766,2.59381100729798,1.84095200813845
2017-05-29,1.71478426737335,1.80393703994228,1.73498966602989,1.81620036085022,1.65600232505741,1.72934068204482
2017-05-28,1.58960105032992,1.7583326485113,1.66967579352881,1.69824468995058,1.97430984193624,1.60679875197851
2017-05-27,1.75855977488052,1.75013281585411,1.42577910444727,1.56005656653314,3.12916202952261,1.77144585088447
2017-05-26,1.90664076688766,2.11027084428123,1.69170953729401,1.75334030539333,3.26064662817433,1.91568584555329
2017-05-25,2.05558918887527,2.32838179921883,1.95413376300894,1.87454593215886,4.60308350983715,2.06072737055884
2017-05-24,1.90721113180632,2.0527686564457,1.99850881256844,2.03841461592746,3.18112975184687,1.9155865409098
2017-05-23,1.75296306911617,1.81975100292401,1.82274326417459,1.89279295709314,2.45769314183663,1.76474278744891
2017-05-22,1.57666089623782,1.80031946671117,1.62512850923301,1.71904440749225,3.63368721806335,1.59244923099424
2017-05-21,1.60498902053127,1.58806553510014,1.64927827975846,1.56281016550315,1.97581252306369,1.61981475346448
2017-05-20,1.50661295466487,1.54861676034179,1.5722893526325,1.61425401235478,1.58652628054126,1.52356018116766
2017-05-19,1.40338878698985,1.45650071308218,1.46812424461467,1.49959556940635,1.99549347171902,1.4225957314939
2017-05-18,1.30990835334195,1.34161118100574,1.36585371869614,1.3825262501065,1.4466621475469,1.33119999353925
2017-05-17,1.20062405840616,1.29517991569337,1.18720938970986,1.32395613639258,1.80231546455707,1.22439784946606
2017-05-16,1.21841231430688,1.20547558392117,1.21751040081744,1.20029236119031,1.58174483267601,1.24152790046803
2017-05-15,1.29771680320558,1.23632257344109,1.24457585937882,1.20499593367985,1.10690594463086,1.31858121062723
2017-05-14,1.28870979053174,1.2577064507628,1.32833115114513,1.28828934801715,0.492616160901403,1.30953739488085
2017-05-13,1.19633443891374,1.23654077627091,1.17388580260896,1.28356213948496,0.78989449022445,1.21925528757105
2017-05-12,1.34206267563141,1.28610727171692,1.22670035424714,1.18822616141188,1.12663906971423,1.36103394571909
2017-05-11,1.26436233806644,1.30652646284366,1.30216377370874,1.33515962061388,1.24874443366212,1.28510135939356
2017-05-10,1.23602233117051,1.20834667378713,1.25756727948828,1.26254969755934,1.4913293440603,1.25726059327233
2017-05-09,1.19724939930409,1.26008371317182,1.25412258476229,1.22500384379237,2.0176788889201,1.21924819438223
2017-05-08,1.04637599571601,1.13359497803688,1.1072555646233,1.18717435751347,2.37748753665908,1.07201487403108
2017-05-07,1.02564085440222,0.988168534146046,1.06153954461689,1.03751093538412,1.83424743851534,1.05158649022748
2017-05-06,0.99871487720047,0.967588561986812,1.04030546212737,1.01634485918121,0.795936520591065,1.02513598911511
2017-05-05,0.979774008859964,1.01264170416353,1.02530873758813,0.988749779374511,1.55459430658299,1.00651636846079
2017-05-04,0.92018275746245,1.00216796833249,0.976603214658811,0.967737337448897,1.52853322430737,0.948267101865245
2017-05-03,0.876288423930562,0.86878861751924,0.923419588585696,0.911507191958417,0.798578734906828,0.905367495877686
2017-05-02,0.837372900834478,0.84711763121094,0.884297698483335,0.867461426459675,0.576394807870883,0.867284165099378
2017-05-01,0.750950733054993,0.801662536452989,0.801391277917357,0.83056556386588,1.0695371868712,0.782988709154246
2017-04-30,0.719545014721268,0.702426186325791,0.760325595791042,0.743454928638825,0.442357738359625,0.752246828805357
2017-04-29,0.714756325925017,0.678642077876141,0.760682367744806,0.712609892966242,0.462374703211508,0.747380901274361
2017-04-28,0.714637499900296,0.683327696537395,0.732583500765625,0.706334523639751,0.681062809569014,0.747111360099174
2017-04-27,0.672026487435394,0.670028808278247,0.718964654116785,0.707811776306062,0.517662933415994,0.70548852809934
2017-04-26,0.653145032107248,0.641467206291632,0.70005574056731,0.66449872812981,0.268121861632006,0.686954025710866
2017-04-25,0.634679467865625,0.610172326752618,0.680420980629144,0.646074432875573,0.0863913627812393,0.668823835085171
2017-04-24,0.586174684574568,0.591062352604758,0.630792771612501,0.627945588154599,0.0723037272114125,0.62151935883996
2017-04-23,0.612661005484849,0.569540662969488,0.623792659830035,0.577199004561468,0.120608664287508,0.647111584105025
2017-04-22,0.601717128608057,0.573399407749344,0.629365683797447,0.606153156821172,0.100508217150767,0.636308657531108
2017-04-21,0.609690354866827,0.573835813408971,0.63808814294291,0.594736948215917,0.148191211204668,0.643884183191609
2017-04-20,0.587897661933021,0.579405727748942,0.629291868910461,0.603045017211253,0.237811531057103,0.622547871218961
2017-04-19,0.58914533519259,0.550373267024309,0.625195142682761,0.580838955131259,0.181362897093087,0.623604756353244
2017-04-18,0.567328877053839,0.552739045073864,0.611281036485978,0.582469842074867,0.144762176354116,0.602254258002954
2017-04-17,0.554828379253204,0.526704002169297,0.585298196267051,0.561481036191914,0.108618521124744,0.589961761776691
2017-04-16,0.542185290222903,0.517884014101054,0.585248986342394,0.548516666792364,-0.037423300949128,0.577520308585193
2017-04-15,0.535875628310226,0.518779794139235,0.575837588251732,0.536202288565992,0.00500239621582618,0.571235743290058
2017-04-14,0.539476056859268,0.521995414789115,0.569477205489807,0.530316913943407,0.112001640718624,0.574590821602246
2017-04-13,0.575943763846101,0.539325313220077,0.565355874299779,0.532373249654913,0.314742543611087,0.609879435985201
2017-04-12,0.580447270183022,0.54076085815306,0.614959478354093,0.569115477971411,0.18270070070794,0.614099883333514
2017-04-11,0.559830954893952,0.541828903583198,0.603518170871327,0.574599039868759,0.0313473182599632,0.593898481572176
2017-04-10,0.559640833254399,0.521467134253778,0.593159481731016,0.55346841772984,0.0307232881806479,0.593558008508783
2017-04-09,0.54689080080185,0.529356889205448,0.584326300255074,0.554342951308297,0.0859468196143692,0.581017250673795
2017-04-08,0.542232820632792,0.51531151758115,0.572909597734637,0.540255869882351,0.0170092358355616,0.576349932429778
2017-04-07,0.549706977587734,0.517149015095367,0.573906098708942,0.541378581908747,0.241806158387569,0.583436028061652
2017-04-06,0.486574710653538,0.519204715439398,0.527673374493636,0.548209398237771,0.647112651374292,0.52201610606326
2017-04-05,0.496472918512787,0.458016048215961,0.512688952435562,0.479783054734224,0.445841036695335,0.531457140383604
2017-04-04,0.509995320126021,0.482535155671299,0.52116536195774,0.489792918801151,0.490767028291793,0.544458955491937
2017-04-03,0.459411081402348,0.477137506723285,0.499549902552128,0.50227274932615,0.791582919435708,0.495203852321035
2017-04-02,0.432865347479707,0.426434059690351,0.465718079350401,0.453062508505983,0.653300775739409,0.469299526747859
2017-04-01,0.42228983127955,0.408208381221209,0.448051716398517,0.427452856282807,0.184645837945137,0.458915098314363
2017-03-31,0.368734941937856,0.388914657321927,0.405669668787626,0.417159359703949,0.513676654314014,0.406851092370466
2017-03-30,0.387236153986895,0.359480244016058,0.397550031219211,0.363552814948838,0.316829600732542,0.424640809932768
2017-03-29,0.391834721143592,0.366187109942952,0.392432199054877,0.379554415830324,0.203062029984863,0.428974748302212
2017-03-28,0.390052330772779,0.377120220152545,0.40701063923453,0.388039755145617,0.261236660188323,0.427102146453549
2017-03-27,0.303867815042735,0.356161264131004,0.338424306743756,0.386408868202009,0.357664960370947,0.343437984313459
2017-03-26,0.306196805127264,0.312015386351933,0.31653819275253,0.292999227605803,0.213935597587648,0.345551754582026
2017-03-25,0.261672693664356,0.275035748878309,0.254435267835322,0.30014913051075,0.489708890331215,0.30228330277579
2017-03-24,0.38276829545739,0.349351038968936,0.292142372603793,0.258478787299436,0.604987490434828,0.419476968471302
2017-03-23,0.39655211432501,0.369494605468543,0.408486936974242,0.377923528886716,0.098880312596031,0.432698672433077
2017-03-22,0.480443287777942,0.44143263315015,0.390377684700445,0.390391541390385,0.375000056821759,0.513823472975358
2017-03-21,0.402861776237688,0.443476849134717,0.441002394691393,0.474772213690096,0.284317424894503,0.438529273643687
2017-03-20,0.381330500558268,0.3752597539194,0.418021359876547,0.396406914247605,0.178167612640138,0.417547621112073
2017-03-19,0.309428872999672,0.383160993230534,0.344267985296782,0.375737194940575,0.42886073995517,0.347764829494082
2017-03-18,0.455537352996448,0.433875924622932,0.320794851235365,0.301378204729121,0.876855899304151,0.489110803124059
2017-03-17,0.551156655089329,0.50977605631957,0.495391663918606,0.450769812367867,1.05487561059297,0.581542146646527
2017-03-16,0.635725136883169,0.599147341667314,0.560434881834073,0.554272043180314,0.912891027563207,0.663248588672105
2017-03-15,0.622452269921848,0.591831804688837,0.667847844879266,0.627307415002752,0.201699181684553,0.650246773563772
2017-03-14,0.612946187944179,0.584022440253413,0.644436223223671,0.61595029650415,0.0921307698652429,0.640869577942814
2017-03-13,0.600612046578153,0.575478076812303,0.639896607674057,0.606401335269113,0.373822956605258,0.62877569100353
2017-03-12,0.54695021381421,0.563545827329354,0.588632168662567,0.593945140786775,0.0542924242532486,0.576683312304351
2017-03-11,0.475298120907528,0.525475175706664,0.515998319868749,0.540114053626385,0.171468159280265,0.507198434616829
2017-03-10,0.562088649363648,0.613491306637673,0.467932525959968,0.470257729541848,0.756837592477711,0.591011553722154
2017-03-09,0.515734617120039,0.529643998192045,0.546643800448932,0.555075668630787,0.0232098825434069,0.546012363843669
2017-03-08,0.602335023936606,0.569494725531633,0.555071000046453,0.509588104529724,0.274324595396973,0.629633966850835
2017-03-07,0.661724271092095,0.619325361245313,0.624850673210161,0.596497833394161,0.188031044596138,0.6868972802003
2017-03-06,0.654903657273117,0.619842157421187,0.698419510572463,0.654748860532154,-0.0991459282590628,0.680144564442999
2017-03-05,0.639242387214907,0.609839280328166,0.665768725562505,0.648000770352443,-0.139906153841095,0.66483036977912
2017-03-04,0.666738729335315,0.623746839638899,0.656480352283485,0.633854598819845,-0.0373419057213912,0.691273777702668
2017-03-03,0.6349884155299,0.62479191635011,0.6813313642353,0.657301553139541,0.239128464100742,0.660411313143827
2017-03-02,0.604058001295058,0.603913350844816,0.638161957829895,0.628961937989021,0.348774097033545,0.630343285732904
2017-03-01,0.551014063859664,0.558400834289546,0.593959143006693,0.595268759175789,0.058218178698707,0.57891766678287
2017-02-28,0.551822080827766,0.524809082857761,0.584277090330417,0.545006714457208,-0.0338231274146167,0.579541867399091
2017-02-27,0.531692952240051,0.511866209741992,0.573893796227778,0.545006714457208,-0.145242758900658,0.559943386687513
2017-02-26,0.50850999481701,0.495202404159934,0.533074163724749,0.527551496952072,-0.176723928520698,0.537358673482422
2017-02-25,0.539571117679045,0.503677861444261,0.526172471791596,0.502308203390141,-0.127730262594522,0.567192625662262
2017-02-24,0.542304116247624,0.533008915514955,0.535239400409659,0.537573179040329,0.270476062065008,0.569668148560684
2017-02-23,0.476426968142376,0.505710593069364,0.516785678663262,0.529347836194307,-0.0244355444823084,0.505886194685001
2017-02-22,0.473491965331771,0.446876219536019,0.496597307072704,0.471108627077644,-0.135788390140463,0.502921241757951
2017-02-21,0.431284961350919,0.437527950932439,0.467538846562712,0.468579570512918,-0.0298305871412717,0.462029008206648
2017-02-20,0.394936080388807,0.395311445543296,0.424184902939844,0.426838319173621,-0.19135002482786,0.426797139334259
2017-02-19,0.402148820089363,0.36811648233288,0.426362442105919,0.388890652681412,-0.25825001473899,0.433634973357408
2017-02-18,0.395553975717355,0.373043272542875,0.430668310513411,0.396631456652885,-0.213064810648047,0.427123426020011
2017-02-17,0.368117046609307,0.363936175488036,0.404439420671199,0.386928861140551,-0.135007830777038,0.400509781564766
2017-02-16,0.346169879843363,0.341197143749596,0.382307257056687,0.364746435103218,-0.164637780730347,0.379194749158579
2017-02-15,0.344458785087383,0.313026009984752,0.374839650989979,0.341157664527556,-0.232503869382999,0.377421451953406
2017-02-14,0.327264659310274,0.316092333961602,0.356250601950775,0.337694984277722,-0.131935682694255,0.360674433147746
2017-02-13,0.335748837475343,0.305285551706112,0.34336990417179,0.321256116607008,-0.209864308552295,0.368725202459234
2017-02-12,0.341262365022391,0.308340391323498,0.369106694767432,0.331348706823248,-0.278897896958689,0.373917416675983
2017-02-11,0.323890000208201,0.313542806160626,0.351772498806983,0.337576804064418,-0.206412316073407,0.35703562728273
2017-02-10,0.331886991671915,0.301610556677677,0.307311331879331,0.318927966404902,-0.0223526614750954,0.364618246132052
2017-02-09,0.413960126946617,0.405073151087575,0.315492481853567,0.325676056584612,0.430054536628643,0.443600903650484
2017-02-08,0.411132067558261,0.39356582290479,0.419017860850853,0.40685404510376,0.00144605088086543,0.440735255366923
2017-02-07,0.384776455275173,0.373996474378375,0.422278018359383,0.404821345434915,-0.1151119152382,0.415192682423603
2017-02-06,0.370826279972943,0.354140016865365,0.407539645924594,0.377403535948175,-0.186583186362455,0.401630505398435
2017-02-05,0.388792774910738,0.352980096559515,0.400416509330485,0.364628254889913,-0.181478244643374,0.418796022344516
2017-02-04,0.374307882497264,0.355587046157811,0.39154642041105,0.383017096080158,-0.0962094388891745,0.404708949346617
2017-02-03,0.350697151385228,0.341771361722789,0.383709739909413,0.367665486371849,0.000241818921785419,0.381819229022236
2017-02-02,0.32519708648013,0.318400690213838,0.352252295572389,0.346263049742329,-0.115500107862791,0.357113652359758
2017-02-01,0.302548846168334,0.29036736876256,0.336898799079387,0.319341597151469,-0.106548719868867,0.335131860204426
2017-01-31,0.243159599012845,0.270740598438826,0.275657047843679,0.297336441434093,-0.0763448292071579,0.277804708155574
2017-01-30,0.242197108212606,0.214501690144313,0.273823978150203,0.238222698738974,-0.25657202081334,0.276754916210111
2017-01-29,0.244478567887246,0.214926611444476,0.273430298752947,0.23718271286189,-0.292835890532908,0.278819034156933
2017-01-28,0.241793099728555,0.215489345058205,0.274242262509788,0.239652679319963,-0.275872498955427,0.276109436027428
2017-01-27,0.240070122370102,0.214696924255199,0.26937047996874,0.237478163395153,-0.157715012258478,0.274307766066972
2017-01-26,0.22109360622218,0.210229508423758,0.252602198141847,0.234925470787766,-0.144432980737533,0.255922220643732
2017-01-25,0.208652521433905,0.191762658405874,0.239647685475877,0.215957546552327,-0.167655665327972,0.243828333704448
